db_root.ui_bgm_id,db_root.stream_set_id,msbt_bgm.title,msbt_bgm.author,msbt_bgm.copyright,db_root.rarity,db_root.ui_gametitle_id,msbt_game.gametitle,db_root.ui_gametitle_id_1,db_root.ui_gametitle_id_2,db_root.ui_gametitle_id_3,db_root.ui_gametitle_id_4,db_root.name_id,db_root.save_no,db_root.test_disp_order,db_root.menu_value,db_root.jp_region,db_root.other_region,db_root.possessed,db_root.prize_lottery,db_root.shop_price,db_root.count_target,db_root.menu_loop,db_root.is_selectable_stage_make,db_root.is_selectable_video_edit,db_root.is_selectable_original,db_root.is_dlc,db_root.is_patch,db_root.dlc_ui_chara_id,db_root.dlc_mii_hat_motif_id,db_root.dlc_mii_body_motif_id,stream_set.stream_set_id,stream_set.special_category,stream_set.info0,stream_set.info1,stream_set.info2,stream_set.info3,stream_set.info4,stream_set.info5,stream_set.info6,stream_set.info7,stream_set.info8,stream_set.info9,stream_set.info10,stream_set.info11,stream_set.info12,stream_set.info13,stream_set.info14,stream_set.info15,assigned_info.info_id,assigned_info.stream_id,assigned_info.condition,assigned_info.condition_process,assigned_info.start_frame,assigned_info.change_fadein_frame,assigned_info.change_start_delay_frame,assigned_info.change_fadeout_frame,assigned_info.change_stop_delay_frame,assigned_info.menu_change_fadein_frame,assigned_info.menu_change_start_delay_frame,assigned_info.menu_change_fadeout_frame,assigned_info.menu_change_stop_delay_frame,stream_property.stream_id,stream_property.data_name0,stream_property.data_name1,stream_property.data_name2,stream_property.data_name3,stream_property.data_name4,stream_property.loop,stream_property.end_point,stream_property.fadeout_frame,stream_property.start_point_suddendeath,stream_property.start_point_transition,stream_property.start_point0,stream_property.start_point1,stream_property.start_point2,stream_property.start_point3,stream_property.start_point4,bgm_property.name_id,bgm_property.loop_start_ms,bgm_property.loop_start_sample,bgm_property.loop_end_ms,bgm_property.loop_end_sample,bgm_property.total_time_ms,bgm_property.total_samples,bgm_property.frequency,bgm_property.volume,bgm_property.filename,mod.source,mod.mod_path
ui_bgm_w19_mtr_pollyanna,set_w19_mtr_pollyanna,Pollyanna (I Believe in You),Arrangement Supervisor: Hirokazu Ando,"Composition: Keiichi Suzuki
Arrangement: HAL Laboratory, Inc.
Composition Copyright Keiichi Suzuki
Arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mother,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0501,500,354,2201,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w19_mtr_pollyanna,,info_w19_mtr_pollyanna,,,,,,,,,,,,,,,,info_w19_mtr_pollyanna,stream_w19_mtr_pollyanna,sound_condition_none,sound_condition_process_add,96,0,0,55,0,0,0,55,0,stream_w19_mtr_pollyanna,w19_mtr_pollyanna,,,,,1,00:00:24.199,400,00:00:00.373,00:00:16.066,,,,,,w19_mtr_pollyanna,16100,772788,106561,5114913,106570,5115371,48000,1.8,Resources\Game\stream;\sound\bgm\bgm_w19_mtr_pollyanna.nus3audio,Core,
ui_bgm_w20_drm_drmario,set_w20_drm_drmario,Fever,Arrangement Supervisor: Shogo Sakai,"Composition: Nintendo
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_dr_mario_series,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0630,501,89,224,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w20_drm_drmario,,info_w20_drm_drmario,,,,,,,,,,,,,,,,info_w20_drm_drmario,stream_w20_drm_drmario,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w20_drm_drmario,w20_drm_drmario,,,,,2,00:00:10.901,400,,00:00:05.830,,,,,,w20_drm_drmario,10249,491967,74858,3593168,74867,3593628,48000,3.7,Resources\Game\stream;\sound\bgm\bgm_w20_drm_drmario.nus3audio,Core,
ui_bgm_w21_sbdx_senjyou,set_w21_sbdx_senjyou,Battlefield - Super Smash Bros. Melee,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1004,1050,1078,9728,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w21_sbdx_senjyou,,info_w21_sbdx_senjyou,,,,,,,,,,,,,,,,info_w21_sbdx_senjyou,stream_w21_sbdx_senjyou,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w21_sbdx_senjyou,w21_sbdx_senjyou,,,,,1,00:00:11.434,400,00:00:02.600,00:00:07.752,,,,,,w21_sbdx_senjyou,9084,436015,84327,4047690,84329,4047780,47999,1.5,Resources\Game\stream;\sound\bgm\bgm_w21_sbdx_senjyou.nus3audio,Core,
ui_bgm_w23_sbdx_hyakuninkumite,set_w23_sbdx_hyakuninkumite,Multi-Man Melee,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0995,1051,1090,9732,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w23_sbdx_hyakuninkumite,,info_w23_sbdx_hyakuninkumite,,,,,,,,,,,,,,,,info_w23_sbdx_hyakuninkumite,stream_w23_sbdx_hyakuninkumite,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w23_sbdx_hyakuninkumite,w23_sbdx_hyakuninkumite,,,,,1,00:00:18.552,400,00:00:02.584,00:00:02.560,,,,,,w23_sbdx_hyakuninkumite,12613,605413,99885,4794502,99890,4794702,47999,2.2,Resources\Game\stream;\sound\bgm\bgm_w23_sbdx_hyakuninkumite.nus3audio,Core,
ui_bgm_w24_lnk_shinden,set_w24_lnk_shinden,Temple Theme,Arrangement Supervisor: Shogo Sakai,"Composition: Nintendo
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_legend_of_zelda_the_adventure_of_link,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0137,502,147,809,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w24_lnk_shinden,,info_w24_lnk_shinden,,,,,,,,,,,,,,,,info_w24_lnk_shinden,stream_w24_lnk_shinden,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w24_lnk_shinden,w24_lnk_shinden,,,,,1,00:00:40.398,400,,00:00:34.493,,,,,,w24_lnk_shinden,35708,1713986,100024,4801143,100034,4801633,48000,4.2,Resources\Game\stream;\sound\bgm\bgm_w24_lnk_shinden.nus3audio,Core,
ui_bgm_w25_sbdx_shuuten,set_w25_sbdx_shuuten,Final Destination - Super Smash Bros. Melee,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1005,503,1084,9730,True,True,False,True,300,True,1,True,True,True,False,False,,,,set_w25_sbdx_shuuten,,info_w25_sbdx_shuuten,,,,,,,,,,,,,,,,info_w25_sbdx_shuuten,stream_w25_sbdx_shuuten,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w25_sbdx_shuuten,w25_sbdx_shuuten,,,,,1,00:00:11.585,400,00:00:00.081,00:00:06.588,,,,,,w25_sbdx_shuuten,6618,317686,90618,4349685,90628,4350144,48000,3.8,Resources\Game\stream;\sound\bgm\bgm_w25_sbdx_shuuten.nus3audio,Core,
ui_bgm_w26_dk64_monkyrap,set_w26_dk64_monkyrap,DK Rap,"Arrangement Supervisor: Hirokazu Ando
Vocals: James W. Norwood Jr.","Composition: Rare Limited 
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_donkey_kong_64,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0398,504,133,623,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w26_dk64_monkyrap,,info_w26_dk64_monkyrap,,,,,,,,,,,,,,,,info_w26_dk64_monkyrap,stream_w26_dk64_monkyrap,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w26_dk64_monkyrap,w26_dk64_monkyrap,,,,,1,00:00:23.770,400,,00:00:00.000,,,,,,w26_dk64_monkyrap,20175,968392,117918,5660045,117927,5660504,48000,4,Resources\Game\stream;\sound\bgm\bgm_w26_dk64_monkyrap.nus3audio,Core,
ui_bgm_w27_mr_brinstar,set_w27_mr_brinstar,Brinstar {{(Melee)}},Arrangement Supervisor: Shogo Sakai,"Composition: Nintendo
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_metroid,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0288,505,186,1003,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w27_mr_brinstar,,info_w27_mr_brinstar,,,,,,,,,,,,,,,,info_w27_mr_brinstar,stream_w27_mr_brinstar,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w27_mr_brinstar,w27_mr_brinstar,,,,,0,00:01:34.142,400,,00:00:01.598,,,,,,w27_mr_brinstar,14278,685339,100679,4832609,100689,4833066,47999,2.7,Resources\Game\stream;\sound\bgm\bgm_w27_mr_brinstar.nus3audio,Core,
ui_bgm_w28_sfx_wakuseivenom,set_w28_sfx_wakuseivenom,Main Theme - Star Fox 64 {{(Melee)}},Arrangement Supervisor: Tadashi Ikegami,"Composition: Nintendo
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_star_fox_64,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0316,506,266,1606,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w28_sfx_wakuseivenom,,info_w28_sfx_wakuseivenom,,,,,,,,,,,,,,,,info_w28_sfx_wakuseivenom,stream_w28_sfx_wakuseivenom,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w28_sfx_wakuseivenom,w28_sfx_wakuseivenom,,,,,1,00:00:16.555,400,,00:00:07.632,,,,,,w28_sfx_wakuseivenom,9634,462438,110482,5303134,110492,5303592,47999,3.8,Resources\Game\stream;\sound\bgm\bgm_w28_sfx_wakuseivenom.nus3audio,Core,
ui_bgm_w29_fzr_mutecity,set_w29_fzr_mutecity,Mute City {{(Melee)}},Arrangement Supervisor: Takuto Kitsuta,"Composition: Nintendo
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_f_zero,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0472,507,329,2002,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w29_fzr_mutecity,,info_w29_fzr_mutecity,,,,,,,,,,,,,,,,info_w29_fzr_mutecity,stream_w29_fzr_mutecity,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w29_fzr_mutecity,w29_fzr_mutecity,,,,,1,00:00:14.823,400,,00:00:11.269,,,,,,w29_fzr_mutecity,9956,477901,103447,4965475,103457,4965936,48000,4,Resources\Game\stream;\sound\bgm\bgm_w29_fzr_mutecity.nus3audio,Core,
ui_bgm_w30_sbdx_menu,set_w30_sbdx_menu,Menu - Super Smash Bros. Melee,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1000,508,1070,9724,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_w30_sbdx_menu,,info_w30_sbdx_menu,,,,,,,,,,,,,,,,info_w30_sbdx_menu,stream_w30_sbdx_menu,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w30_sbdx_menu,w30_sbdx_menu,,,,,2,00:00:05.793,400,,00:00:00.000,00:00:00.001,00:00:12.471,00:00:24.938,00:00:37.411,,w30_sbdx_menu,3116,149555,52949,2541567,52959,2542032,48000,3,Resources\Game\stream;\sound\bgm\bgm_w30_sbdx_menu.nus3audio,Core,
ui_bgm_w31_sbdx_gigakoopa,set_w31_sbdx_gigakoopa,Giga Bowser,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1008,509,1085,9731,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w31_sbdx_gigakoopa,,info_w31_sbdx_gigakoopa,,,,,,,,,,,,,,,,info_w31_sbdx_gigakoopa,stream_w31_sbdx_gigakoopa,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w31_sbdx_gigakoopa,w31_sbdx_gigakoopa,,,,,1,00:00:11.991,400,00:00:00.330,00:00:06.836,,,,,,w31_sbdx_gigakoopa,6891,330789,91976,4414832,91986,4415310,47999,3.4,Resources\Game\stream;\sound\bgm\bgm_w31_sbdx_gigakoopa.nus3audio,Core,
ui_bgm_w32_mtr2_fourside,set_w32_mtr2_fourside,Fourside {{(Melee)}},Arrangement Supervisor: Hirokazu Ando,"Composition: Keiichi Suzuki / Nintendo
Arrangement: HAL Laboratory, Inc.
Composition Copyright Keiichi Suzuki / Nintendo
Arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_mother2,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0507,653,362,2209,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w32_mtr2_fourside,,info_w32_mtr2_fourside,,,,,,,,,,,,,,,,info_w32_mtr2_fourside,stream_w32_mtr2_fourside,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w32_mtr2_fourside,w32_mtr2_fourside,,,,,1,00:00:14.848,400,00:00:07.146,00:00:07.128,,,,,,w32_mtr2_fourside,9391,450750,115062,5522988,115072,5523472,48000,1.8,Resources\Game\stream;\sound\bgm\bgm_w32_mtr2_fourside.nus3audio,Core,
ui_bgm_w33_sbdx_menu2,set_w33_sbdx_menu2,Menu 2 - Super Smash Bros. Melee,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1003,510,1072,9726,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_w33_sbdx_menu2,,info_w33_sbdx_menu2,,,,,,,,,,,,,,,,info_w33_sbdx_menu2,stream_w33_sbdx_menu2,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w33_sbdx_menu2,w33_sbdx_menu2,,,,,2,00:00:15.214,400,00:00:01.121,00:00:12.674,00:00:01.121,00:00:12.702,00:00:38.084,,,w33_sbdx_menu2,8134,390427,63508,3048397,63518,3048855,47999,3.7,Resources\Game\stream;\sound\bgm\bgm_w33_sbdx_menu2.nus3audio,Core,
ui_bgm_w34_sbdx_menu,set_w34_sbdx_menu,Menu - Super Smash Bros. Melee {{(Brawl)}},Arrangement: Motoi Sakuraba,"Composition: HAL Laboratory, Inc.
Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1001,511,1071,9725,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w34_sbdx_menu,,info_w34_sbdx_menu,,,,,,,,,,,,,,,,info_w34_sbdx_menu,stream_w34_sbdx_menu,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w34_sbdx_menu,w34_sbdx_menu,,,,,1,00:00:17.933,400,,00:00:12.248,,,,,,w34_sbdx_menu,17068,819255,107076,5139662,107158,5143601,48000,4.1,Resources\Game\stream;\sound\bgm\bgm_w34_sbdx_menu.nus3audio,Core,
ui_bgm_w35_sbdx_menu_ver2,set_w35_sbdx_menu_ver2,Battlefield - Super Smash Bros. Melee {{(for 3DS / Wii U)}},Arrangement Supervisor: Nobuko Toda,"Composition: HAL Laboratory, Inc.
Arrangement: FILM SCORE LLC
Composition Copyright Nintendo / HAL Laboratory, Inc.
Arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1002,512,1079,9729,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w35_sbdx_menu_ver2,,info_w35_sbdx_menu_ver2,,,,,,,,,,,,,,,,info_w35_sbdx_menu_ver2,stream_w35_sbdx_menu_ver2,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w35_sbdx_menu_ver2,w35_sbdx_menu_ver2,,,,,1,00:00:20.301,400,,00:00:15.541,,,,,,w35_sbdx_menu_ver2,15572,747474,132409,6355617,132418,6356075,48000,3.1,Resources\Game\stream;\sound\bgm\bgm_w35_sbdx_menu_ver2.nus3audio,Core,
ui_bgm_w36_zld_greatbay,set_w36_zld_greatbay,Overworld Theme - The Legend of Zelda {{(Melee)}},Arrangement Supervisor: Takuto Kitsuta,"Composition: Nintendo
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_legend_of_zelda,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0133,513,142,804,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w36_zld_greatbay,,info_w36_zld_greatbay,,,,,,,,,,,,,,,,info_w36_zld_greatbay,stream_w36_zld_greatbay,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w36_zld_greatbay,w36_zld_greatbay,,,,,0,00:01:45.485,400,,00:00:39.726,,,,,,w36_zld_greatbay,40177,1928518,106389,5106665,106399,5107128,47999,2.6,Resources\Game\stream;\sound\bgm\bgm_w36_zld_greatbay.nus3audio,Core,
ui_bgm_w37_str_yoshistory,set_w37_str_yoshistory,Yoshi's Story {{(Melee)}},Arrangement Supervisor: Hirokazu Ando,"Composition: Nintendo
Arrangement: HAL Laboratory, Inc.
Composition and arrangement Copyright Nintendo",bgm_rarity_0,ui_gametitle_yoshis_story,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0416,514,214,1206,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w37_str_yoshistory,,info_w37_str_yoshistory,,,,,,,,,,,,,,,,info_w37_str_yoshistory,stream_w37_str_yoshistory,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w37_str_yoshistory,w37_str_yoshistory,,,,,1,00:00:09.897,400,,00:00:05.623,,,,,,w37_str_yoshistory,8473,406718,112944,5421305,112954,5421780,47999,3.5,Resources\Game\stream;\sound\bgm\bgm_w37_str_yoshistory.nus3audio,Core,
ui_bgm_w39_sbdx_hyakuninkumite2,set_w39_sbdx_hyakuninkumite2,Multi-Man Melee 2,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1010,515,1091,9733,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w39_sbdx_hyakuninkumite2,,info_w39_sbdx_hyakuninkumite2,,,,,,,,,,,,,,,,info_w39_sbdx_hyakuninkumite2,stream_w39_sbdx_hyakuninkumite2,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w39_sbdx_hyakuninkumite2,w39_sbdx_hyakuninkumite2,,,,,0,00:01:30.528,400,,00:00:15.612,,,,,,w39_sbdx_hyakuninkumite2,7811,374924,92308,4430781,92318,4431242,47999,2.8,Resources\Game\stream;\sound\bgm\bgm_w39_sbdx_hyakuninkumite2.nus3audio,Core,
ui_bgm_w40_sbdx_metalbattle,set_w40_sbdx_metalbattle,Metal Battle,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1007,516,1103,9735,True,True,False,True,300,True,1,True,True,True,False,False,,,,set_w40_sbdx_metalbattle,,info_w40_sbdx_metalbattle,,,,,,,,,,,,,,,,info_w40_sbdx_metalbattle,stream_w40_sbdx_metalbattle,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w40_sbdx_metalbattle,w40_sbdx_metalbattle,,,,,1,00:00:09.351,400,00:00:01.529,00:00:03.194,,,,,,w40_sbdx_metalbattle,4819,231317,56001,2688036,56011,2688504,47999,4.5,Resources\Game\stream;\sound\bgm\bgm_w40_sbdx_metalbattle.nus3audio,Core,
ui_bgm_w41_sbdx_figuremeikan,set_w41_sbdx_figuremeikan,Trophies,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1011,517,1104,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_w41_sbdx_figuremeikan,,info_w41_sbdx_figuremeikan,,,,,,,,,,,,,,,,info_w41_sbdx_figuremeikan,stream_w41_sbdx_figuremeikan,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w41_sbdx_figuremeikan,w41_sbdx_figuremeikan,,,,,0,00:01:32.688,400,,00:00:07.090,,,,,,w41_sbdx_figuremeikan,8909,427611,94248,4523906,94258,4524373,47999,4.5,Resources\Game\stream;\sound\bgm\bgm_w41_sbdx_figuremeikan.nus3audio,Core,
ui_bgm_w42_sbdx_rest,set_w42_sbdx_rest,All-Star Intro,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0996,1052,1107,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_w42_sbdx_rest,,info_w42_sbdx_rest,,,,,,,,,,,,,,,,info_w42_sbdx_rest,stream_w42_sbdx_rest,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w42_sbdx_rest,w42_sbdx_rest,,,,,1,00:00:28.340,400,00:00:00.000,00:00:00.000,,,,,,w42_sbdx_rest,5161,247747,29020,1392976,29031,1393470,47999,0,Resources\Game\stream;\sound\bgm\bgm_w42_sbdx_rest.nus3audio,Core,
ui_bgm_w43_sbdx_opening,set_w43_sbdx_opening,Opening - Super Smash Bros. Melee,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,0997,1053,1063,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_w43_sbdx_opening,,info_w43_sbdx_opening,,,,,,,,,,,,,,,,info_w43_sbdx_opening,stream_w43_sbdx_opening,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w43_sbdx_opening,w43_sbdx_opening,,,,,0,00:01:31.008,5,00:00:00.000,00:00:00.000,,,,,,w43_sbdx_opening,0,0,91125,4373997,91125,4373998,47999,4.2,Resources\Game\stream;\sound\bgm\bgm_w43_sbdx_opening.nus3audio,Core,
ui_bgm_w44_sbdx_targetwokowase,set_w44_sbdx_targetwokowase,Targets!,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1006,1054,1102,9734,True,True,True,False,210,True,1,True,True,True,False,False,,,,set_w44_sbdx_targetwokowase,,info_w44_sbdx_targetwokowase,,,,,,,,,,,,,,,,info_w44_sbdx_targetwokowase,stream_w44_sbdx_targetwokowase,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w44_sbdx_targetwokowase,w44_sbdx_targetwokowase,,,,,1,00:00:13.579,400,00:00:06.784,00:00:06.784,,,,,,w44_sbdx_targetwokowase,5166,247944,40164,1927881,40175,1928394,47999,2.9,Resources\Game\stream;\sound\bgm\bgm_w44_sbdx_targetwokowase.nus3audio,Core,
ui_bgm_w45_sbdx_tornament1,set_w45_sbdx_tornament1,Tournament,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1012,1055,1105,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_w45_sbdx_tornament1,,info_w45_sbdx_tornament1,,,,,,,,,,,,,,,,info_w45_sbdx_tornament1,stream_w45_sbdx_tornament1,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w45_sbdx_tornament1,w45_sbdx_tornament1,,,,,1,00:00:20.622,400,00:00:00.000,00:00:00.000,,,,,,w45_sbdx_tornament1,3425,164417,30659,1471650,30670,1472154,47999,2,Resources\Game\stream;\sound\bgm\bgm_w45_sbdx_tornament1.nus3audio,Core,
ui_bgm_w46_sbdx_tornament2,set_w46_sbdx_tornament2,Tournament 2,,"Composition and arrangement Copyright
Nintendo / HAL Laboratory, Inc.",bgm_rarity_0,ui_gametitle_super_smash_bros_melee,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,ui_gametitle_none,1013,1056,1106,-1,True,True,True,False,210,False,1,True,True,True,False,False,,,,set_w46_sbdx_tornament2,,info_w46_sbdx_tornament2,,,,,,,,,,,,,,,,info_w46_sbdx_tornament2,stream_w46_sbdx_tornament2,sound_condition_none,sound_condition_process_add,0,0,0,55,0,0,0,55,0,stream_w46_sbdx_tornament2,w46_sbdx_tornament2,,,,,1,00:00:20.538,400,00:00:00.000,00:00:00.000,,,,,,w46_sbdx_tornament2,4286,205715,31501,1512055,31511,1512538,48000,2,Resources\Game\stream;\sound\bgm\bgm_w46_sbdx_tornament2.nus3audio,Core,
